"unique_coord_key","lat_rounded","lon_rounded","source_count","sources","station_ids","station_names"
"48.3861999511719,16.233699798584",48.3861999511719,16.233699798584,1,"ÖAMTC","1210383","OIL!"
"48.3872985839844,16.2268009185791",48.3872985839844,16.2268009185791,1,"ÖAMTC","1091643","SOCAR"
"48.3875007629395,16.2390003204346",48.3875007629395,16.2390003204346,1,"ÖAMTC","1210556","Genol"
"48.3879013061523,16.2325992584229",48.3879013061523,16.2325992584229,1,"ÖAMTC","1201307","Tankstelle Groiss"
"48.388500213623,16.1819000244141",48.388500213623,16.1819000244141,1,"ÖAMTC","1099206","JET"
"48.391300201416,13.4252004623413",48.391300201416,13.4252004623413,1,"ÖAMTC","1208604","Shell"
"48.3940010070801,14.828800201416",48.3940010070801,14.828800201416,1,"ÖAMTC","1062467","G+ Tankstelle"
"48.3942985534668,13.4279003143311",48.3942985534668,13.4279003143311,1,"ÖAMTC","1208611","Eni"
"48.3945007324219,13.7495002746582",48.3945007324219,13.7495002746582,1,"ÖAMTC","1208183","Shell"
"48.3954010009766,13.4259996414185",48.3954010009766,13.4259996414185,1,"ÖAMTC","1209340","Genol"
"48.3956985473633,14.7315998077393",48.3956985473633,14.7315998077393,1,"ÖAMTC","1207983","Genol"
"48.3973007202148,15.5687999725342",48.3973007202148,15.5687999725342,1,"ÖAMTC","1201488","Avanti"
"48.3973007202148,16.7912006378174",48.3973007202148,16.7912006378174,1,"ÖAMTC","1209297","Genol"
"48.3975982666016,16.6949996948242",48.3975982666016,16.6949996948242,1,"ÖAMTC","1039936","Turm<U+00F6>l Quick"
"48.4002990722656,13.4258003234863",48.4002990722656,13.4258003234863,1,"ÖAMTC","1151690","Shell"
"48.4016990661621,15.9833002090454",48.4016990661621,15.9833002090454,1,"ÖAMTC","1207958","Genol"
"48.402099609375,16.6452007293701",48.402099609375,16.6452007293701,1,"ÖAMTC","1207809","Tankstelle Rickl"
"48.4023017883301,13.6937999725342",48.4023017883301,13.6937999725342,1,"ÖAMTC","1207913","Tankstelle Schmied im Wald"
"48.4030990600586,13.7874002456665",48.4030990600586,13.7874002456665,1,"ÖAMTC","1209335","Genol"
"48.4034004211426,15.5874996185303",48.4034004211426,15.5874996185303,1,"ÖAMTC","1213418","Shell"
"48.4037017822266,15.6559000015259",48.4037017822266,15.6559000015259,1,"ÖAMTC","1201440","JET"
"48.4044990539551,15.6561002731323",48.4044990539551,15.6561002731323,1,"ÖAMTC","1201440","JET"
"48.4053993225098,15.6550998687744",48.4053993225098,15.6550998687744,1,"ÖAMTC","1201166","Avia XPress"
"48.4062004089355,15.6035995483398",48.4062004089355,15.6035995483398,1,"ÖAMTC","1201511","Avanti"
"48.4071006774902,15.6409997940063",48.4071006774902,15.6409997940063,1,"ÖAMTC","1201159","Genol"
"48.4080009460449,13.9181003570557",48.4080009460449,13.9181003570557,1,"ÖAMTC","1210523","Avia"
"48.4099998474121,14.4203996658325",48.4099998474121,14.4203996658325,1,"ÖAMTC","1201549","Genol"
"48.4104995727539,13.5411996841431",48.4104995727539,13.5411996841431,1,"ÖAMTC","1095267","Avia XPress"
"48.4113006591797,13.6343002319336",48.4113006591797,13.6343002319336,1,"ÖAMTC","1209338","IQ Stiglechner"
"48.4118995666504,15.7761001586914",48.4118995666504,15.7761001586914,1,"ÖAMTC","1208725","Eni"
"48.4121017456055,15.6094999313354",48.4121017456055,15.6094999313354,1,"ÖAMTC","1208168","Eni"
"48.4122009277344,15.6090002059937",48.4122009277344,15.6090002059937,1,"ÖAMTC","1210148","Turm<U+00F6>l Quick"
"48.412899017334,16.1714000701904",48.412899017334,16.1714000701904,1,"ÖAMTC","1209795","Genol"
"48.413200378418,15.3001003265381",48.413200378418,15.3001003265381,1,"ÖAMTC","1208170","Turm<U+00F6>l"
"48.4138984680176,15.7737998962402",48.4138984680176,15.7737998962402,1,"ÖAMTC","1212273","DISKONT Tankstelle (HOFER Parkplatz)"
"48.4146995544434,15.6146001815796",48.4146995544434,15.6146001815796,1,"ÖAMTC","1213588","Eni"
"48.4154014587402,15.6174001693726",48.4154014587402,15.6174001693726,1,"ÖAMTC","1156714","BP"
"48.4157981872559,14.6098003387451",48.4157981872559,14.6098003387451,1,"ÖAMTC","1201517","Shell"
"48.4164009094238,13.9167003631592",48.4164009094238,13.9167003631592,1,"ÖAMTC","1209063","Genol"
"48.4197998046875,16.4934005737305",48.4197998046875,16.4934005737305,1,"ÖAMTC","1208444","Tankstelle MTHL"
"48.4234008789062,15.6564998626709",48.4234008789062,15.6564998626709,1,"ÖAMTC","1140247","Top Tankstelle"
"48.4240989685059,15.2180004119873",48.4240989685059,15.2180004119873,1,"ÖAMTC","1208171","Avia"
"48.4249992370605,16.5478992462158",48.4249992370605,16.5478992462158,1,"ÖAMTC","1208504","OMV"
"48.4253997802734,15.8970003128052",48.4253997802734,15.8970003128052,1,"ÖAMTC","1207868","Avia"
"48.4258995056152,16.4890003204346",48.4258995056152,16.4890003204346,1,"ÖAMTC","1209598","Genol"
"48.4272994995117,14.4837999343872",48.4272994995117,14.4837999343872,1,"ÖAMTC","1059200","Diskont Reisinger"
"48.4275016784668,15.8965997695923",48.4275016784668,15.8965997695923,1,"ÖAMTC","1208880","Genol"
"48.4285011291504,15.7397003173828",48.4285011291504,15.7397003173828,1,"ÖAMTC","1208973","Tankstelle Solterer"
"48.42919921875,14.2948999404907",48.42919921875,14.2948999404907,1,"ÖAMTC","1151373","BP Stiglechner"
"48.4309997558594,15.9024000167847",48.4309997558594,15.9024000167847,1,"ÖAMTC","1085168","BP Stiglechner"
"48.4324989318848,15.620400428772",48.4324989318848,15.620400428772,1,"ÖAMTC","1208732","Eni Stiglechner"
"48.4338989257812,14.0436000823975",48.4338989257812,14.0436000823975,1,"ÖAMTC","1201674","BP"
"48.4375,14.7814998626709",48.4375,14.7814998626709,1,"ÖAMTC","1153126","OMV"
"48.4379005432129,15.7416000366211",48.4379005432129,15.7416000366211,1,"ÖAMTC","1209707","Hoftankstelle St<U+00F6>berm<U+00FC>hle"
"48.4384002685547,13.443699836731",48.4384002685547,13.443699836731,1,"ÖAMTC","1207874","Avanti"
"48.4384002685547,14.036600112915",48.4384002685547,14.036600112915,1,"ÖAMTC","1207988","BP Stiglechner"
"48.4396018981934,14.5375003814697",48.4396018981934,14.5375003814697,1,"ÖAMTC","1209548","Genol"
"48.440299987793,14.5361995697021",48.440299987793,14.5361995697021,1,"ÖAMTC","1208153","Avia XPress"
"48.4407005310059,14.995400428772",48.4407005310059,14.995400428772,1,"ÖAMTC","1208334","Tankstelle Fichtinger"
"48.4410018920898,14.117600440979",48.4410018920898,14.117600440979,1,"ÖAMTC","1208649","Genol"
"48.4412994384766,14.0518999099731",48.4412994384766,14.0518999099731,1,"ÖAMTC","1208848","Genol"
"48.4413986206055,14.0520000457764",48.4413986206055,14.0520000457764,1,"ÖAMTC","1208848","Genol"
"48.4441986083984,15.3725996017456",48.4441986083984,15.3725996017456,1,"ÖAMTC","1201566","Tankstelle Rameder"
"48.4444007873535,13.93869972229",48.4444007873535,13.93869972229,1,"ÖAMTC","1209129","Tankstelle Pernsteiner"
"48.4448013305664,14.6765003204346",48.4448013305664,14.6765003204346,1,"ÖAMTC","1208856","Genol"
"48.4462013244629,13.4395999908447",48.4462013244629,13.4395999908447,1,"ÖAMTC","1208610","DISKONT Tankstelle (HOFER Parkplatz)"
"48.4469985961914,13.4398002624512",48.4469985961914,13.4398002624512,1,"ÖAMTC","1208728","SB Tanken Zauner"
"48.4502983093262,13.4364995956421",48.4502983093262,13.4364995956421,1,"ÖAMTC","1099232","JET"
"48.4511985778809,13.4362001419067",48.4511985778809,13.4362001419067,1,"ÖAMTC","1047178","BP"
"48.456298828125,16.5263996124268",48.456298828125,16.5263996124268,1,"ÖAMTC","1208901","Genol"
"48.4589996337891,13.4449996948242",48.4589996337891,13.4449996948242,1,"ÖAMTC","1208803","Genol"
"48.459300994873,15.7253999710083",48.459300994873,15.7253999710083,1,"ÖAMTC","1207978","Eni"
"48.461799621582,14.3479995727539",48.461799621582,14.3479995727539,1,"ÖAMTC","1208850","Genol"
"48.4631004333496,14.9670000076294",48.4631004333496,14.9670000076294,1,"ÖAMTC","1208234","IQ Stiglechner"
"48.4631996154785,13.4330997467041",48.4631996154785,13.4330997467041,1,"ÖAMTC","1207761","Shell Stiglechner"
"48.4632987976074,15.7229995727539",48.4632987976074,15.7229995727539,1,"ÖAMTC","1209738","Top Tankstelle"
"48.4644012451172,14.2715997695923",48.4644012451172,14.2715997695923,1,"ÖAMTC","1140310","Avanti"
"48.4667015075684,16.8488006591797",48.4667015075684,16.8488006591797,1,"ÖAMTC","1091895","Turm<U+00F6>l Quick"
"48.4673004150391,14.1570997238159",48.4673004150391,14.1570997238159,1,"ÖAMTC","1208847","Genol"
"48.4695014953613,16.6474990844727",48.4695014953613,16.6474990844727,1,"ÖAMTC","1208924","Genol"
"48.4706001281738,15.6857995986938",48.4706001281738,15.6857995986938,1,"ÖAMTC","1209120","Loistank"
"48.4710006713867,15.597900390625",48.4710006713867,15.597900390625,1,"ÖAMTC","1209321","Genol"
"48.4723014831543,16.5890007019043",48.4723014831543,16.5890007019043,1,"ÖAMTC","1000164","BP"
"48.4734992980957,14.5475997924805",48.4734992980957,14.5475997924805,1,"ÖAMTC","1136078","Genol"
"48.4748992919922,16.5911998748779",48.4748992919922,16.5911998748779,1,"ÖAMTC","1208921","Genol"
"48.4762001037598,15.6982002258301",48.4762001037598,15.6982002258301,1,"ÖAMTC","1140302","Avanti"
"48.4772987365723,14.7250003814697",48.4772987365723,14.7250003814697,1,"ÖAMTC","1151657","IQ Stiglechner"
"48.4772987365723,16.8502998352051",48.4772987365723,16.8502998352051,1,"ÖAMTC","1208928","Genol"
"48.4786987304688,15.9770002365112",48.4786987304688,15.9770002365112,1,"ÖAMTC","1201577","OMV"
"48.4814987182617,15.8730001449585",48.4814987182617,15.8730001449585,1,"ÖAMTC","1209830","Genol"
"48.4818000793457,16.4631996154785",48.4818000793457,16.4631996154785,1,"ÖAMTC","1208902","Genol"
"48.4818992614746,13.7322998046875",48.4818992614746,13.7322998046875,1,"ÖAMTC","1209336","Genol"
"48.4826011657715,13.5622997283936",48.4826011657715,13.5622997283936,1,"ÖAMTC","1207788","Turm<U+00F6>l"
"48.4842987060547,13.8050003051758",48.4842987060547,13.8050003051758,1,"ÖAMTC","1209130","IQ Stiglechner"
"48.4845008850098,13.5719995498657",48.4845008850098,13.5719995498657,1,"ÖAMTC","1086250","Tankstelle Lichtenauer"
"48.4875984191895,16.5508995056152",48.4875984191895,16.5508995056152,1,"ÖAMTC","1209578","Genol"
"48.4889984130859,15.4336004257202",48.4889984130859,15.4336004257202,1,"ÖAMTC","1209567","Tankstelle Lagler"
"48.4893989562988,16.0953998565674",48.4893989562988,16.0953998565674,1,"ÖAMTC","1209622","Genol"
"48.4911003112793,16.6744995117188",48.4911003112793,16.6744995117188,1,"ÖAMTC","1208925","Genol"
"48.4915008544922,15.1803998947144",48.4915008544922,15.1803998947144,1,"ÖAMTC","1208174","Shell"
"48.4925003051758,16.1093006134033",48.4925003051758,16.1093006134033,1,"ÖAMTC","1035516","Shell"
"48.4935989379883,14.9523000717163",48.4935989379883,14.9523000717163,1,"ÖAMTC","1208342","Avia XPress"
"48.4935989379883,16.1252002716064",48.4935989379883,16.1252002716064,1,"ÖAMTC","1209201","Genol"
"48.4956016540527,15.3984003067017",48.4956016540527,15.3984003067017,1,"ÖAMTC","1208483","Genol"
"48.4958000183105,14.486499786377",48.4958000183105,14.486499786377,1,"ÖAMTC","1208729","Genol"
"48.4967994689941,13.9697999954224",48.4967994689941,13.9697999954224,1,"ÖAMTC","1209819","DISKONT Tankstelle (HOFER Parkplatz)"
"48.496898651123,13.9710998535156",48.496898651123,13.9710998535156,1,"ÖAMTC","1209601","Eni Stiglechner"
"48.4986000061035,16.5170001983643",48.4986000061035,16.5170001983643,1,"ÖAMTC","1208044","Avia XPress"
"48.4990005493164,14.5034999847412",48.4990005493164,14.5034999847412,1,"ÖAMTC","1201583","JET"
"48.4999008178711,16.7381000518799",48.4999008178711,16.7381000518799,1,"ÖAMTC","1208926","Genol"
"48.5017013549805,13.7356996536255",48.5017013549805,13.7356996536255,1,"ÖAMTC","1208360","Sprit Diskont"
"48.5017013549805,14.0768003463745",48.5017013549805,14.0768003463745,1,"ÖAMTC","1201679","Turm<U+00F6>l"
"48.502799987793,13.8830995559692",48.502799987793,13.8830995559692,1,"ÖAMTC","1209842","BP"
"48.502799987793,13.8835000991821",48.502799987793,13.8835000991821,1,"ÖAMTC","1213229","Genol"
"48.5119018554688,14.2952003479004",48.5119018554688,14.2952003479004,1,"ÖAMTC","1101433","OMV"
"48.5122985839844,15.5104999542236",48.5122985839844,15.5104999542236,1,"ÖAMTC","1208216","OMV"
"48.513801574707,13.872799873352",48.513801574707,13.872799873352,1,"ÖAMTC","1201522","Shell"
"48.5139007568359,14.5040998458862",48.5139007568359,14.5040998458862,1,"ÖAMTC","1000514","Tankstelle Schaumberger"
"48.5141983032227,16.1637001037598",48.5141983032227,16.1637001037598,1,"ÖAMTC","1209194","Genol"
"48.5144996643066,14.502799987793",48.5144996643066,14.502799987793,1,"ÖAMTC","1153123","Turm<U+00F6>l"
"48.516300201416,14.5047998428345",48.516300201416,14.5047998428345,1,"ÖAMTC","1209652","Genol"
"48.5167999267578,15.7870998382568",48.5167999267578,15.7870998382568,1,"ÖAMTC","1208647","Genol"
"48.5173988342285,15.4869003295898",48.5173988342285,15.4869003295898,1,"ÖAMTC","1213397","Turm<U+00F6>l Quick"
"48.5177993774414,15.4856996536255",48.5177993774414,15.4856996536255,1,"ÖAMTC","1207683","Shell"
"48.5201988220215,16.61669921875",48.5201988220215,16.61669921875,1,"ÖAMTC","1209660","BP Stiglechner"
"48.5205001831055,15.0710000991821",48.5205001831055,15.0710000991821,1,"ÖAMTC","1209090","Genol"
"48.5223999023438,13.4906997680664",48.5223999023438,13.4906997680664,1,"ÖAMTC","1109048","Tankstelle Knunbauer"
"48.5236015319824,16.7658996582031",48.5236015319824,16.7658996582031,1,"ÖAMTC","1209060","Breimann"
"48.5247001647949,13.7573003768921",48.5247001647949,13.7573003768921,1,"ÖAMTC","1209131","IQ Stiglechner"
"48.5251998901367,15.2452001571655",48.5251998901367,15.2452001571655,1,"ÖAMTC","1208177","Shell"
"48.5255012512207,14.3014001846313",48.5255012512207,14.3014001846313,1,"ÖAMTC","1211105","Eni"
"48.5256996154785,16.3791999816895",48.5256996154785,16.3791999816895,1,"ÖAMTC","1209824","DISKONT Tankstelle (HOFER Parkplatz)"
"48.5257987976074,16.3770008087158",48.5257987976074,16.3770008087158,1,"ÖAMTC","1207970","Genol"
"48.5260009765625,14.2945995330811",48.5260009765625,14.2945995330811,1,"ÖAMTC","1207637","Genol"
"48.5289001464844,15.3579998016357",48.5289001464844,15.3579998016357,1,"ÖAMTC","1208144","Rhis"
"48.5293998718262,15.9214000701904",48.5293998718262,15.9214000701904,1,"ÖAMTC","1208228","Genol"
"48.5392990112305,16.8964004516602",48.5392990112305,16.8964004516602,1,"ÖAMTC","1208929","Genol"
"48.5424003601074,16.7642002105713",48.5424003601074,16.7642002105713,1,"ÖAMTC","1208198","OMV"
"48.5424995422363,13.5836000442505",48.5424995422363,13.5836000442505,1,"ÖAMTC","1209264","Turm<U+00F6>l Quick"
"48.5432014465332,13.6548004150391",48.5432014465332,13.6548004150391,1,"ÖAMTC","1207776","Turm<U+00F6>l"
"48.5443992614746,14.3875999450684",48.5443992614746,14.3875999450684,1,"ÖAMTC","1208502","Stumptner"
"48.546501159668,16.771900177002",48.546501159668,16.771900177002,1,"ÖAMTC","1209279","Genol"
"48.5493011474609,16.0785999298096",48.5493011474609,16.0785999298096,1,"ÖAMTC","1083401","Eni"
"48.5507011413574,16.0792007446289",48.5507011413574,16.0792007446289,1,"ÖAMTC","1211245","Turm<U+00F6>l"
"48.5508003234863,13.7729997634888",48.5508003234863,13.7729997634888,1,"ÖAMTC","1201398","Pink Tankstelle"
"48.551700592041,16.4454002380371",48.551700592041,16.4454002380371,1,"ÖAMTC","1208903","Genol"
"48.5540008544922,14.2181997299194",48.5540008544922,14.2181997299194,1,"ÖAMTC","1073403","Genol"
"48.5587997436523,13.9884996414185",48.5587997436523,13.9884996414185,1,"ÖAMTC","1201675","BP"
"48.5595016479492,13.9869003295898",48.5595016479492,13.9869003295898,1,"ÖAMTC","1209528","Genol (LKW TS)"
"48.5605010986328,14.6556997299194",48.5605010986328,14.6556997299194,1,"ÖAMTC","1209328","IQ Stiglechner"
"48.5606994628906,16.0734004974365",48.5606994628906,16.0734004974365,1,"ÖAMTC","1001684","Disk"
"48.5609016418457,16.5615997314453",48.5609016418457,16.5615997314453,1,"ÖAMTC","1099207","JET"
"48.5610008239746,16.5769996643066",48.5610008239746,16.5769996643066,1,"ÖAMTC","1142331","Schnell & G<U+00FC>nstig Tankstelle"
"48.5614013671875,16.5608005523682",48.5614013671875,16.5608005523682,1,"ÖAMTC","1211385","DISKONT Tankstelle (HOFER Parkplatz)"
"48.5615997314453,16.5767993927002",48.5615997314453,16.5767993927002,1,"ÖAMTC","1000152","Shell"
"48.5640983581543,16.5758991241455",48.5640983581543,16.5758991241455,1,"ÖAMTC","1208264","Eni"
"48.5643997192383,16.0739994049072",48.5643997192383,16.0739994049072,1,"ÖAMTC","1211445","DISKONT Tankstelle (HOFER Parkplatz)"
"48.5651016235352,13.9851999282837",48.5651016235352,13.9851999282837,1,"ÖAMTC","1201212","BP Stiglechner"
"48.5696983337402,16.0827007293701",48.5696983337402,16.0827007293701,1,"ÖAMTC","1208146","Shell"
"48.5721015930176,14.958399772644",48.5721015930176,14.958399772644,1,"ÖAMTC","1201668","Tankstelle Wagner"
"48.5721015930176,15.8301000595093",48.5721015930176,15.8301000595093,1,"ÖAMTC","1144111","Shell"
"48.5721015930176,16.7001991271973",48.5721015930176,16.7001991271973,1,"ÖAMTC","1208927","Genol"
"48.5740013122559,14.8868999481201",48.5740013122559,14.8868999481201,1,"ÖAMTC","1208341","Avia XPress"
"48.5764999389648,14.8844995498657",48.5764999389648,14.8844995498657,1,"ÖAMTC","1209263","Genol"
"48.5774002075195,13.9904003143311",48.5774002075195,13.9904003143311,1,"ÖAMTC","1086236","Turm<U+00F6>l Quick"
"48.5798988342285,16.0739994049072",48.5798988342285,16.0739994049072,1,"ÖAMTC","1209732","JET"
"48.5807991027832,13.5036001205444",48.5807991027832,13.5036001205444,1,"ÖAMTC","1211289","Turm<U+00F6>l"
"48.5838012695312,15.3323001861572",48.5838012695312,15.3323001861572,1,"ÖAMTC","1208324","Avia XPress"
"48.5856018066406,16.2451000213623",48.5856018066406,16.2451000213623,1,"ÖAMTC","1209034","Tankstelle Oberhofer"
"48.5857009887695,16.8239994049072",48.5857009887695,16.8239994049072,1,"ÖAMTC","1208918","Genol"
"48.5885009765625,14.5620002746582",48.5885009765625,14.5620002746582,1,"ÖAMTC","1209138","Tankstelle Anzinger"
"48.5943984985352,15.5516996383667",48.5943984985352,15.5516996383667,1,"ÖAMTC","1208169","Shell"
"48.5956993103027,15.6621999740601",48.5956993103027,15.6621999740601,1,"ÖAMTC","1000395","Shell"
"48.5961990356445,16.824499130249",48.5961990356445,16.824499130249,1,"ÖAMTC","1201670","Tankstelle Leska"
"48.5999984741211,15.1895999908447",48.5999984741211,15.1895999908447,1,"ÖAMTC","1208361","DISKONT Tankstelle (HOFER Parkplatz)"
"48.6007995605469,15.1901998519897",48.6007995605469,15.1901998519897,1,"ÖAMTC","1208361","DISKONT Tankstelle (HOFER Parkplatz)"
"48.6020011901855,15.739800453186",48.6020011901855,15.739800453186,1,"ÖAMTC","1209100","Genol"
"48.6021003723145,15.168999671936",48.6021003723145,15.168999671936,1,"ÖAMTC","1207974","Shell"
"48.6021003723145,16.8997001647949",48.6021003723145,16.8997001647949,1,"ÖAMTC","1000178","OMV"
"48.6021995544434,13.8387002944946",48.6021995544434,13.8387002944946,1,"ÖAMTC","1201677","BP"
"48.6024017333984,15.18630027771",48.6024017333984,15.18630027771,1,"ÖAMTC","1208797","Avia"
"48.6024017333984,15.9475002288818",48.6024017333984,15.9475002288818,1,"ÖAMTC","1209233","Genol"
"48.6029014587402,16.6914005279541",48.6029014587402,16.6914005279541,1,"ÖAMTC","1208919","Genol"
"48.6044998168945,15.1817998886108",48.6044998168945,15.1817998886108,1,"ÖAMTC","1208433","JET"
"48.6048011779785,16.8246002197266",48.6048011779785,16.8246002197266,1,"ÖAMTC","1208916","Genol"
"48.605598449707,15.1779003143311",48.605598449707,15.1779003143311,1,"ÖAMTC","1207951","Turm<U+00F6>l Quick"
"48.6058006286621,15.1788997650146",48.6058006286621,15.1788997650146,1,"ÖAMTC","1208433","JET"
"48.6106986999512,15.1617002487183",48.6106986999512,15.1617002487183,1,"ÖAMTC","1208104","Avia XPress"
